view,run,removed,degree,strength,largest_component_nodes,components,global_efficiency_loss
validated_probable_no_concept,73,indian tea,1,1.0,152,97,-0.00018792056995055317
validated_probable_no_concept,74,mandi salt sources,1,1.0,151,97,0.00023339221950419847
validated_probable_no_concept,75,tibetan salt,1,1.0,152,97,-0.0001775298800087352
validated_probable_no_concept,76,indian tea,1,1.0,152,97,-0.00018792056995055317
validated_probable_no_concept,77,"pashm, or 'cashmere",1,1.0,152,97,-0.00018792056995055317
validated_probable_no_concept,78,"their cattle, on their sheep and goats",1,1.0,152,97,-0.00018792056995055317
validated_probable_no_concept,79,butter,2,2.0,151,97,0.0002984973139110725
validated_probable_no_concept,80,the sheep,1,1.0,151,97,0.00023296669601144404
validated_probable_no_concept,81,tsakhalho: salt production and the preservation of a catholic church,1,1.0,152,97,-0.00018792056995055317
validated_probable_no_concept,82,refined salt,1,1.0,152,97,-0.00018792056995055317
validated_probable_no_concept,83,hair,1,1.0,151,97,0.00024647459293574564
validated_probable_no_concept,84,punjab salt mines,1,1.0,152,97,-0.00018792056995055317
validated_probable_no_concept,85,pashm,4,5.0,143,99,0.00322052260781875
validated_probable_no_concept,86,tibetan horses,1,1.0,151,97,0.00018112704909710453
validated_probable_no_concept,87,chang-pa goats,1,1.0,152,97,-0.00018792056995055317
validated_probable_no_concept,88,wool,2,2.0,151,97,0.00024543552394158674
validated_probable_no_concept,89,grain or dried apricots,1,1.0,151,97,0.00017449185137714124
validated_probable_no_concept,90,the salt from tso kar,1,1.0,152,97,-0.00016921732805529055
validated_probable_no_concept,91,"apricots, grain, walnuts, and white radish to trade for salt",1,1.0,152,97,-0.00018792056995055317
validated_probable_no_concept,92,grain with rupshu chang-pa for salt,1,1.0,152,97,-0.00018792056995055317
validated_probable_no_concept,93,refined salt,1,1.0,152,97,-0.00018792056995055317
validated_probable_no_concept,94,salt circuit,1,1.0,152,97,-0.00018792056995055317
validated_probable_no_concept,95,salt production,1,1.0,152,97,-0.00018792056995055317
validated_probable_no_concept,96,the salt from tso kar,1,1.0,152,97,-0.00016921732805529055
validated_probable_no_concept,97,chang-luk sheep,2,2.0,150,98,0.0004668566284673631
validated_probable_no_concept,98,rice,1,1.0,151,97,0.00022984948902889796
validated_probable_no_concept,99,chang-pa goats,1,1.0,152,97,-0.00018792056995055317
validated_probable_no_concept,100,tsakalho salt taxes,1,1.0,151,97,0.0002356682753963113
validated_trade_only,1,their salt onward to leh,1,1.0,211,87,-0.00024989497571061003
validated_trade_only,2,"apricots, grain, walnuts, and white radish to trade for salt",1,1.0,211,87,-0.000249894975710617
validated_trade_only,3,grain-salt-rice circuit,1,1.0,210,87,0.00033839946056503367
validated_trade_only,4,british capital,1,1.0,211,87,-0.00024989497571061003
validated_trade_only,5,thousands and thousands of sheep,1,1.0,210,87,0.0002110126772569762
validated_trade_only,6,tibetan horses,1,1.0,210,87,0.00021674853046491083
validated_trade_only,7,salt from the lakes in trucks,1,1.0,211,87,-0.000249894975710617
validated_trade_only,8,foodgrains,3,3.0,211,89,-0.000210306693842012
validated_trade_only,9,rice,1,1.0,210,87,0.0002110126772570317
validated_trade_only,10,chang-luk sheep,1,1.0,211,87,-0.00024989497571061003
validated_trade_only,11,clothes,1,1.0,211,87,-0.00024989497571061003
validated_trade_only,12,tibetan salt trade,1,1.0,211,87,-0.000249894975710617
validated_trade_only,13,dried apricots,1,1.0,211,87,-0.00024989497571061003
validated_trade_only,14,tea,7,7.0,205,91,0.0031967883225174493
validated_trade_only,15,rice and ice,1,1.0,210,87,4.165109713874515e-05
validated_trade_only,16,tsakhalho: salt production and the preservation of a catholic church,1,1.0,211,87,-0.00024989497571061003
validated_trade_only,17,coarse wool,1,1.0,211,87,-0.00024989497571061003
validated_trade_only,18,fish,2,3.0,211,88,-0.0001790130996030398
validated_trade_only,19,tea,7,7.0,205,91,0.0031967883225174493
validated_trade_only,20,buckets,1,1.0,211,87,-0.0002376414598941473
validated_trade_only,21,argol (yak-dung),1,1.0,211,87,-0.00024989497571061003
validated_trade_only,22,chang-luk sheep,1,1.0,211,87,-0.00024989497571061003
validated_trade_only,23,"cloth, chinese porcelain cups, and knives",1,1.0,210,87,0.00027791736326578803
validated_trade_only,24,tea and tobacco,1,1.0,211,87,-0.000249894975710617
validated_trade_only,25,indian tea,1,1.0,211,87,-0.000249894975710617
validated_trade_only,26,milk,1,1.0,210,87,0.0002598019091137743
validated_trade_only,27,milk,1,1.0,210,87,0.0002598019091137743
validated_trade_only,28,rice,1,1.0,210,87,0.0002110126772570317
validated_trade_only,29,chang-luk sheep,1,1.0,211,87,-0.00024989497571061003
validated_trade_only,30,tea-caravan,1,1.0,210,87,0.00027791736326578803
validated_trade_only,31,rice,1,1.0,210,87,0.0002110126772570317
validated_trade_only,32,grain-salt-rice circuit,1,1.0,210,87,0.00033839946056503367
validated_trade_only,33,british capital,1,1.0,211,87,-0.00024989497571061003
validated_trade_only,34,indian tea,1,1.0,211,87,-0.000249894975710617
validated_trade_only,35,"10,000 maunds of wood annually",1,1.0,211,87,-0.0002442395068722389
validated_trade_only,36,two sheep,1,1.0,210,87,0.00027791736326578803
validated_trade_only,37,grain,3,3.0,208,89,0.0009654842987123907
validated_trade_only,38,refined salt,1,1.0,211,87,-0.00024989497571061003
validated_trade_only,39,tsakhalho: salt production and the preservation of a catholic church,1,1.0,211,87,-0.00024989497571061003
validated_trade_only,40,manufactured goods,2,2.0,208,88,0.0009357382840665743
validated_trade_only,41,tibetan salt,1,1.0,211,87,-0.00024989497571061003
validated_trade_only,42,tea and tobacco,1,1.0,211,87,-0.000249894975710617
validated_trade_only,43,tea-caravan,1,1.0,210,87,0.00027791736326578803
validated_trade_only,44,four horses,1,1.0,210,87,0.00016328639607294387
validated_trade_only,45,two sheep,1,1.0,210,87,0.00027791736326578803
validated_trade_only,46,grains,1,1.0,211,87,-0.000249894975710617
validated_trade_only,47,cloth,1,1.0,210,87,0.0001996715444363556
validated_trade_only,48,rice,1,1.0,210,87,0.0002110126772570317
validated_trade_only,49,tea-caravan,1,1.0,210,87,0.00027791736326578803
validated_trade_only,50,yak-caravan,1,1.0,210,87,0.00027791736326578803
validated_trade_only,51,tibetan rock salt,1,1.0,211,87,-0.000249894975710617
validated_trade_only,52,pack-horses,2,2.0,209,88,0.0007077778796551193
validated_trade_only,53,salt from the lakes in trucks,1,1.0,211,87,-0.000249894975710617
validated_trade_only,54,buckets,1,1.0,211,87,-0.0002376414598941473
validated_trade_only,55,coarse wool,1,1.0,211,87,-0.00024989497571061003
validated_trade_only,56,"cloth, chinese porcelain cups, and knives",1,1.0,210,87,0.00027791736326578803
validated_trade_only,57,chang-luk sheep,1,1.0,211,87,-0.00024989497571061003
validated_trade_only,58,hair,1,1.0,210,87,0.0002598019091137743
validated_trade_only,59,indian salt,1,1.0,211,87,-0.000249894975710617
validated_trade_only,60,salter water,1,1.0,211,87,-0.00024989497571061003
validated_trade_only,61,tibetan horses,1,1.0,210,87,0.00021674853046491083
validated_trade_only,62,argol (yak-dung),1,1.0,211,87,-0.00024989497571061003
validated_trade_only,63,"agricultural advances, chiefly seed-grain",1,1.0,211,87,-0.00024989497571061003
validated_trade_only,64,sheep and goats or horses,1,1.0,210,87,0.00031314326293019334
validated_trade_only,65,rice,1,1.0,210,87,0.0002110126772570317
validated_trade_only,66,salt market,1,1.0,211,87,-0.00022727310035713932
validated_trade_only,67,foodgrains,3,3.0,211,89,-0.000210306693842012
validated_trade_only,68,long dagger,1,1.0,210,87,0.00021629111483945085
validated_trade_only,69,barley,4,4.0,209,88,0.0014949061141889958
validated_trade_only,70,grains,1,1.0,211,87,-0.000249894975710617
validated_trade_only,71,barley,4,4.0,209,88,0.0014949061141889958
validated_trade_only,72,a young yak,1,1.0,210,87,0.0002575801177844353
validated_trade_only,73,tea-caravan,1,1.0,210,87,0.00027791736326578803
validated_trade_only,74,long dagger,1,1.0,210,87,0.00021629111483945085
validated_trade_only,75,mining and minerals,1,1.0,210,87,0.0002762615268630045
validated_trade_only,76,salter water,1,1.0,211,87,-0.00024989497571061003
validated_trade_only,77,wooden tubes or buckets,1,1.0,211,87,-0.0002376414598941473
validated_trade_only,78,"beds, warm clothes, and provisions",1,1.0,211,87,-0.00024989497571061003
validated_trade_only,79,mandi rock salt,1,1.0,211,87,-0.00024989497571061003
validated_trade_only,80,"wood, milk, vegetables",1,1.0,211,87,-0.00024989497571061003
validated_trade_only,81,thousands and thousands of sheep,1,1.0,210,87,0.0002110126772569762
validated_trade_only,82,tea and tobacco,1,1.0,211,87,-0.000249894975710617
validated_trade_only,83,"their cattle, on their sheep and goats",1,1.0,211,87,-0.00024989497571061003
validated_trade_only,84,tsakhalho: salt production and the preservation of a catholic church,1,1.0,211,87,-0.00024989497571061003
validated_trade_only,85,"salt, cloth, iron and the like",1,1.0,211,87,-0.000249894975710617
validated_trade_only,86,wooden tubes or buckets,1,1.0,211,87,-0.0002376414598941473
validated_trade_only,87,"apricots, grain, walnuts, and white radish to trade for salt",1,1.0,211,87,-0.000249894975710617
validated_trade_only,88,the horses,1,1.0,210,87,9.511800248874352e-05
validated_trade_only,89,tsakhalho: salt production and the preservation of a catholic church,1,1.0,211,87,-0.00024989497571061003
validated_trade_only,90,"10,000 maunds of wood annually",1,1.0,211,87,-0.0002442395068722389
validated_trade_only,91,thousands and thousands of sheep,1,1.0,210,87,0.0002110126772569762
validated_trade_only,92,two sheep,1,1.0,210,87,0.00027791736326578803
validated_trade_only,93,tea-caravan,1,1.0,210,87,0.00027791736326578803
validated_trade_only,94,"agricultural advances, chiefly seed-grain",1,1.0,211,87,-0.00024989497571061003
validated_trade_only,95,wooden tubes or buckets,1,1.0,211,87,-0.0002376414598941473
validated_trade_only,96,salt pans,1,1.0,210,87,0.00013871815806717341
validated_trade_only,97,woolen goods,1,1.0,211,87,-0.00022538794407767765
validated_trade_only,98,salter water,1,1.0,211,87,-0.00024989497571061003
validated_trade_only,99,rice,1,1.0,210,87,0.0002110126772570317
validated_trade_only,100,salt market,1,1.0,211,87,-0.00022727310035713932
validated_probable_trade_only,1,livestock,2,2.0,234,102,0.0003272262129422124
validated_probable_trade_only,2,grain for salt,1,1.0,235,102,-0.00019816087523777393
validated_probable_trade_only,3,wooden tubes or buckets,1,1.0,235,102,-0.00018893080508929766
validated_probable_trade_only,4,tibetan salt,2,2.0,235,103,-0.00017331068637634062
validated_probable_trade_only,5,barley,5,5.0,231,104,0.002069621870735304
validated_probable_trade_only,6,chang-luk sheep,2,2.0,233,103,0.0005525413539087531
validated_probable_trade_only,7,grain or dried apricots,1,1.0,234,102,0.00011769274469687618
validated_probable_trade_only,8,chang-pa goats,1,1.0,235,102,-0.00019816087523777393
validated_probable_trade_only,9,four horses,1,1.0,234,102,0.00014596183533284457
validated_probable_trade_only,10,goods,1,2.0,234,102,0.0002686987161851853
validated_probable_trade_only,11,british capital,1,1.0,235,102,-0.00019816087523778086
validated_probable_trade_only,12,argol (yak-dung),1,1.0,235,102,-0.000193900842861576
validated_probable_trade_only,13,clothes to wear,1,1.0,234,102,0.00011706388277470114
validated_probable_trade_only,14,dried apricots,1,1.0,235,102,-0.00019816087523778086
validated_probable_trade_only,15,thousands and thousands of sheep,1,1.0,234,102,0.00018523589139145952
validated_probable_trade_only,16,pack-horses,2,2.0,233,103,0.0005979106987158492
validated_probable_trade_only,17,salt and livestock products,2,2.0,235,103,-0.00015911057845568316
validated_probable_trade_only,18,the salt from this place,1,1.0,235,102,-0.00019816087523777393
validated_probable_trade_only,19,gujars and their milk,1,1.0,235,102,-0.00019816087523777393
validated_probable_trade_only,20,thousands and thousands of sheep,1,1.0,234,102,0.00018523589139145952
validated_probable_trade_only,21,sheep,2,2.0,233,103,0.0005146120050397648
validated_probable_trade_only,22,foodgrains,3,3.0,235,104,-0.00016834064860419412
validated_probable_trade_only,23,british capital,1,1.0,235,102,-0.00019816087523778086
validated_probable_trade_only,24,salt market,1,1.0,235,102,-0.00018112074573290587
validated_probable_trade_only,25,tea,7,7.0,229,106,0.0026773465090865686
validated_probable_trade_only,26,grains,1,1.0,235,102,-0.00019816087523777393
validated_probable_trade_only,27,thousanns of mules,1,1.0,235,102,-0.00019816087523780862
validated_probable_trade_only,28,thousanns of mules,1,1.0,235,102,-0.00019816087523780862
validated_probable_trade_only,29,goods,1,2.0,234,102,0.0002686987161851853
validated_probable_trade_only,30,british capital,1,1.0,235,102,-0.00019816087523778086
validated_probable_trade_only,31,sheep and goats or horses,1,1.0,234,102,0.0002686987161851853
validated_probable_trade_only,32,goods,1,2.0,234,102,0.0002686987161851853
validated_probable_trade_only,33,wooden tubes or buckets,1,1.0,235,102,-0.00018893080508929766
validated_probable_trade_only,34,barley,5,5.0,231,104,0.002069621870735304
validated_probable_trade_only,35,grains,1,1.0,235,102,-0.00019816087523777393
validated_probable_trade_only,36,"10,000 maunds of wood annually",1,1.0,235,102,-0.00019390084286154824
validated_probable_trade_only,37,"beds, warm clothes, and provisions",1,1.0,235,102,-0.00019816087523779474
validated_probable_trade_only,38,cloth,1,1.0,234,102,0.00017510371481983117
validated_probable_trade_only,39,kiraiyakashi,1,1.0,235,102,-0.00019816087523779474
validated_probable_trade_only,40,salt and livestock products,2,2.0,235,103,-0.00015911057845568316
validated_probable_trade_only,41,wool,3,3.0,232,104,0.0010223279502611024
validated_probable_trade_only,42,salt beyond their own homes,1,1.0,234,102,0.00011769274469687618
validated_probable_trade_only,43,tea,7,7.0,229,106,0.0026773465090865686
validated_probable_trade_only,44,sheep and goats or horses,1,1.0,234,102,0.0002686987161851853
validated_probable_trade_only,45,porcelain cups,1,1.0,235,102,-0.00019816087523779474
validated_probable_trade_only,46,"beds, warm clothes, and provisions",1,1.0,235,102,-0.00019816087523779474
validated_probable_trade_only,47,tea-caravan,1,1.0,234,102,0.00024055145897595304
validated_probable_trade_only,48,manufactured goods,2,2.0,232,103,0.000787982405998297
validated_probable_trade_only,49,"pashm, or 'cashmere",1,1.0,235,102,-0.00019816087523777393
validated_probable_trade_only,50,goods,1,2.0,234,102,0.0002686987161851853
validated_probable_trade_only,51,sheep and goats or horses,1,1.0,234,102,0.0002686987161851853
validated_probable_trade_only,52,mining and minerals,1,1.0,234,102,0.00024241837359748053
validated_probable_trade_only,53,"apricots, grain, walnuts, and white radish to trade for salt",1,1.0,235,102,-0.00019816087523777393
validated_probable_trade_only,54,"agricultural advances, chiefly seed-grain",1,1.0,235,102,-0.00019816087523779474
validated_probable_trade_only,55,chang-pa goats,1,1.0,235,102,-0.00019816087523777393
validated_probable_trade_only,56,sheep,2,2.0,233,103,0.0005146120050397648
validated_probable_trade_only,57,"wood, milk, vegetables",1,1.0,235,102,-0.00019816087523780862
validated_probable_trade_only,58,the salt from this place,1,1.0,235,102,-0.00019816087523777393
validated_probable_trade_only,59,salt market,1,1.0,235,102,-0.00018112074573290587
validated_probable_trade_only,60,british capital,1,1.0,235,102,-0.00019816087523778086
validated_probable_trade_only,61,"their cattle, on their sheep and goats",1,1.0,235,102,-0.00019816087523780862
validated_probable_trade_only,62,"salt, cloth, iron and the like",1,1.0,235,102,-0.00019816087523777393
validated_probable_trade_only,63,tsakhalho: salt production and the preservation of a catholic church,1,1.0,235,102,-0.00019816087523779474
validated_probable_trade_only,64,tea-caravan,1,1.0,234,102,0.00024055145897595304
validated_probable_trade_only,65,grain or dried apricots,1,1.0,234,102,0.00011769274469687618
validated_probable_trade_only,66,foodgrains,3,3.0,235,104,-0.00016834064860419412
validated_probable_trade_only,67,pashm,4,4.0,225,104,0.003044453959778072
validated_probable_trade_only,68,semi-luxuries like tea and rice,1,1.0,234,102,0.00028986978617622644
validated_probable_trade_only,69,goods,1,2.0,234,102,0.0002686987161851853
validated_probable_trade_only,70,grain-salt-rice circuit,1,1.0,234,102,0.00028986978617622644
validated_probable_trade_only,71,four horses,1,1.0,234,102,0.00014596183533284457
validated_probable_trade_only,72,kiraiya-kash; way of life of the kiraiyakash,1,1.0,235,102,-0.00019816087523779474
validated_probable_trade_only,73,horses,3,3.0,234,102,0.00023755130197566227
validated_probable_trade_only,74,manufactured goods,2,2.0,232,103,0.000787982405998297
validated_probable_trade_only,75,salt and wool,1,1.0,235,102,-0.00017970073494072425
validated_probable_trade_only,76,horses,3,3.0,234,102,0.00023755130197566227
validated_probable_trade_only,77,coarse wool,1,1.0,234,102,0.00013814163304218252
validated_probable_trade_only,78,sheep and goats or horses,1,1.0,234,102,0.0002686987161851853
validated_probable_trade_only,79,kiraiya-kash; way of life of the kiraiyakash,1,1.0,235,102,-0.00019816087523779474
validated_probable_trade_only,80,chang-thang sheep's wool,1,1.0,234,102,0.00011769274469687618
validated_probable_trade_only,81,tsakhalho: salt production and the preservation of a catholic church,1,1.0,235,102,-0.00019816087523779474
validated_probable_trade_only,82,mandi rock salt,1,1.0,235,102,-0.00019816087523779474
validated_probable_trade_only,83,cash instead of cloth,1,1.0,235,102,-0.00019816087523780862
validated_probable_trade_only,84,"roo sheep, laden with salt",1,1.0,235,102,-0.00019816087523779474
validated_probable_trade_only,85,fish,2,3.0,235,103,-0.00012310316194216048
validated_probable_trade_only,86,salter water,1,1.0,235,102,-0.00019390084286156212
validated_probable_trade_only,87,chang-luk sheep,2,2.0,233,103,0.0005525413539087531
validated_probable_trade_only,88,tea,7,7.0,229,106,0.0026773465090865686
validated_probable_trade_only,89,blue chinese cloth,1,1.0,235,102,-0.000193900842861576
validated_probable_trade_only,90,salt and livestock products,2,2.0,235,103,-0.00015911057845568316
validated_probable_trade_only,91,cultivator,1,1.0,235,102,-0.00019816087523777393
validated_probable_trade_only,92,yak-caravan,1,1.0,234,102,0.00024055145897595304
validated_probable_trade_only,93,mandi rock salt,1,1.0,235,102,-0.00019816087523779474
validated_probable_trade_only,94,grain for salt,1,1.0,235,102,-0.00019816087523777393
validated_probable_trade_only,95,salt production,1,1.0,235,102,-0.00019816087523779474
validated_probable_trade_only,96,salt and livestock products,2,2.0,235,103,-0.00015911057845568316
validated_probable_trade_only,97,"10,000 maunds of wood annually",1,1.0,235,102,-0.00019390084286154824
validated_probable_trade_only,98,two sheep,1,1.0,234,102,0.00024055145897595304
validated_probable_trade_only,99,chang-luk sheep,2,2.0,233,103,0.0005525413539087531
validated_probable_trade_only,100,grain with rupshu chang-pa for salt,1,1.0,235,102,-0.00019816087523780862
