view,run,removed,degree,strength,largest_component_nodes,components,global_efficiency_loss
validated,99,tea,1,1.0,3,7,-0.00146520146520146
validated,100,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,1,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,2,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,3,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,4,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,5,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,6,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,7,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,8,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,9,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,10,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,11,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,12,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,13,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,14,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,15,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,16,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,17,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,18,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,19,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,20,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,21,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,22,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,23,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,24,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,25,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,26,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,27,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,28,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,29,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,30,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,31,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,32,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,33,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,34,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,35,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,36,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,37,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,38,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,39,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,40,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,41,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,42,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,43,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,44,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,45,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,46,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,47,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,48,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,49,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,50,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,51,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,52,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,53,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,54,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,55,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,56,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,57,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,58,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,59,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,60,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,61,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,62,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,63,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,64,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,65,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,66,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,67,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,68,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,69,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,70,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,71,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,72,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,73,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,74,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,75,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,76,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,77,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,78,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,79,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,80,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,81,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,82,tea,1,1.0,3,7,-0.00146520146520146
validated_probable,83,tea,1,1.0,3,7,-0.00146520146520146
